Disaster Subtype_Ground movement,Continent_Africa,Continent_Americas,Continent_Asia,Continent_Europe,Continent_Oceania,Dis Mag Value,Latitude,Longitude,Dead
1,0,0,1,0,0,6,40.081,71.41,Medium
1,0,0,1,0,0,6,39.955,77.028,Medium
1,0,0,1,0,0,6,36.023,69.351,Very High
1,0,0,1,0,0,6,41.549,46.789,Very High
1,0,0,1,0,0,5,41.439,46.789,Very High
1,0,0,0,1,0,6,42.645,22.968,Very High
1,0,1,0,0,0,7,-35.2,-72.217,Low
1,0,0,1,0,0,6,27.767,100.781,Low
1,0,0,1,0,0,6,43.433,84.7,Low
1,0,0,1,0,0,6,27.575,103.983,Very High
1,0,0,1,0,0,5,32.978,119.593,Low
1,0,0,1,0,0,5,38.745,88.098,Low
1,0,0,1,0,0,6,39.383,81.307,Low
1,0,1,0,0,0,8,10.085,-85.315,Low
1,0,1,0,0,0,7,13.988,-91.895,High
1,0,0,1,0,0,9,2.327,93.063,Low
1,0,0,1,0,0,6,-1.315,120.096,Low
1,0,0,1,0,0,6,38.329,46.826,Extreme
1,0,0,1,0,0,6,33.506,59.571,Low
1,0,0,1,0,0,5,36.288,58.835,Low
1,0,0,0,1,0,6,44.89,11.23,Low
1,0,0,0,1,0,6,44.851,11.086,Medium
1,0,0,1,0,0,6,34.512,104.262,Very High
1,0,0,1,0,0,6,28.2425,99.3502,Low
1,0,0,1,0,0,6,4.645,96.665,High
1,0,0,1,0,0,6,34.526,70.22,Medium
1,0,0,1,0,0,5,25.98,99.812,Medium
1,0,0,1,0,0,7,30.308,102.888,Extreme
1,0,0,1,0,0,5,44.5993,124.1681,Extreme
1,0,0,1,0,0,5,31.066,110.412,Extreme
1,0,0,1,0,0,5,25.953,99.782,Extreme
1,0,0,1,0,0,5,40.253,78.944,Extreme
1,0,1,0,0,0,7,1.135,-77.393,Extreme
1,0,1,0,0,0,6,14.6056,-92.1207,Low
1,0,0,0,1,0,4,47.624,20.227,Low
1,0,0,1,0,0,6,4.927,95.907,Low
1,0,0,1,0,0,5,5.1033,95.9709,Low
1,0,0,1,0,0,6,33.061,75.863,Low
1,0,0,1,0,0,6,28.428,51.593,High
1,0,0,1,0,0,8,28.033,61.996,High
1,0,0,1,0,0,6,29.32,51.31,Low
1,0,0,1,0,0,6,34.369,134.828,Low
1,0,1,0,0,0,8,-19.61,-70.769,Low
1,0,0,1,0,0,7,35.9053,82.5864,Low
1,0,0,1,0,0,5,28.174,103.619,Low
1,0,0,0,1,0,6,38.2082,20.4528,Low
1,0,0,1,0,0,5,27.1502,54.4482,Low
1,0,1,0,0,0,7,17.986,-99.789,Low
1,0,1,0,0,0,7,-14.438,-75.966,Low
1,0,0,1,0,0,5,7.904,125.195,Low
1,0,0,1,0,0,6,38.429,43.229,High
1,0,0,1,0,0,7,23.005,95.885,High
1,0,0,1,0,0,7,9.999,123.206,Extreme
1,0,1,0,0,0,7,16.493,-98.231,Low
1,0,1,0,0,0,6,-14.168,-75.635,Low
1,0,0,1,0,0,6,7.905,125.044,Low
1,0,0,1,0,0,8,10.811,126.638,Low
1,0,0,1,0,0,6,38.612,70.354,Low
0,0,0,0,0,1,8,-10.799,165.114,Low
1,0,0,0,0,1,7,-41.704,174.337,Low
1,0,0,1,0,0,8,28.033,61.996,High
1,0,0,1,0,0,8,26.951,65.5009,Extreme
1,0,0,1,0,0,7,27.1825,65.5052,Medium
1,0,1,0,0,0,7,-15.8385,-74.5112,Medium
1,0,0,1,0,0,6,23.789,121.141,Low
1,0,0,1,0,0,6,23.828,121.215,Low
1,0,1,0,0,0,7,17.397,-100.9723,Low
1,0,1,0,0,0,7,11.642,-85.8779,Low
1,0,0,1,0,0,6,19.6557,99.6696,Low
1,0,0,1,0,0,8,36.5244,70.3676,Extreme
1,0,0,1,0,0,6,36.4935,71.1263,Extreme
1,0,0,1,0,0,8,28.2305,84.7314,Low
1,0,0,1,0,0,7,24.804,93.65,Low
1,0,0,1,0,0,6,27.1891,103.4086,Extreme
1,1,0,0,0,0,5,-12.228,44.3,Extreme
1,0,1,0,0,0,5,-0.018,-78.322,Low
1,0,0,1,0,0,6,24.974,97.844,Low
1,0,0,1,0,0,6,24.9997,97.845,Low
1,0,0,1,0,0,6,23.3834,100.4702,Low
1,0,0,1,0,0,6,30.3398,101.7374,Low
1,0,0,1,0,0,6,23.3577,100.533,Low
1,1,0,0,0,0,6,36.8561,3.181,Low
1,0,0,0,1,0,7,40.2893,25.3889,Low
1,0,1,0,0,0,7,14.724,-92.4614,Low
1,0,0,1,0,0,6,32.5827,47.7037,Low
1,0,0,1,0,0,6,36.6408,137.8875,Low
1,0,1,0,0,0,7,14.724,-92.4614,Low
1,0,1,0,0,0,6,6.7757,-72.9875,Low
1,0,0,1,0,0,6,5.987,116.541,Medium
1,0,0,1,0,0,7,27.8087,86.0655,Extreme
0,0,1,0,0,0,8,-31.5729,-71.6744,Medium
1,0,0,1,0,0,5,44.133,85.568,Medium
1,0,0,1,0,0,5,23.566,98.854,Medium
1,0,0,1,0,0,8,28.2305,84.7314,Medium
1,0,0,1,0,0,7,27.8087,86.0655,Low
1,0,0,1,0,0,6,37.4593,78.1542,Low
1,0,0,1,0,0,7,-0.621,131.262,Low
1,0,0,1,0,0,8,28.2305,84.7314,Very High
1,0,0,1,0,0,7,27.8087,86.0655,Medium
1,0,0,1,0,0,8,36.5244,70.3676,Medium
1,0,0,1,0,0,6,40.376,73.204,Medium
1,0,0,1,0,0,8,36.5244,70.3676,Extreme
1,0,0,1,0,0,6,36.4935,71.1263,Low
0,0,0,0,0,1,8,-42.725,173.064,Low
1,0,1,0,0,0,8,0.382,-79.92,Extreme
1,0,0,1,0,0,7,39.238,74.047,Low
1,0,1,0,0,0,7,0.495,-79.62,Low
1,0,0,1,0,0,6,-3.863,127.229,Low
1,0,0,1,0,0,6,-8.218,117.816,Low
1,0,0,1,0,0,7,5.281,96.108,Extreme
1,0,0,1,0,0,7,24.804,93.65,Low
1,0,0,0,1,0,6,42.723,13.187,Extreme
1,0,0,0,1,0,6,42.934,13.043,Low
1,0,0,0,1,0,7,42.855,13.088,Low
1,0,0,1,0,0,7,32.788,130.7,Low
1,0,0,1,0,0,7,32.791,130.75,High
1,0,0,1,0,0,6,35.37,133.812,High
1,0,0,1,0,0,5,35.781,129.216,High
1,0,0,0,1,0,5,42.009,21.49,High
1,0,0,1,0,0,7,20.923,94.569,Low
1,0,0,1,0,0,7,36.473,71.13,Low
1,0,0,1,0,0,7,40.7,48.6,Very High
1,0,0,1,0,0,8,39.88,76.2,Extreme
1,0,0,0,1,0,7,42.1,19600,Extreme
1,0,0,1,0,0,5,29.3,104.8,Extreme
1,0,0,1,0,0,8,43.5,85.5,Extreme
1,0,0,1,0,0,7,24.4,103,Medium
1,0,1,0,0,0,7,10,-84,Extreme
1,0,0,1,0,0,7,24.15,102.45,Extreme
1,0,0,1,0,0,7,29.5,91.5,Extreme
1,0,0,0,1,0,6,40.2,20,Extreme
1,0,1,0,0,0,6,-32.7,-68.4,Extreme
1,0,1,0,0,0,5,1,-77.5,Extreme
1,0,0,1,0,0,7,36.983,164,Very High
1,0,0,1,0,0,6,27,100,Medium
1,0,0,0,1,0,6,40.5,19.5,High
1,0,0,0,1,0,5,40.3,19.6,Medium
1,0,0,1,0,0,6,26.8,103,High
1,0,0,1,0,0,6,30,100,Extreme
1,0,0,0,1,0,6,40.6,20.8,Very High
1,0,0,1,0,0,6,39.2,46,Extreme
1,0,0,1,0,0,8,46.817,89.915,Extreme
1,0,0,1,0,0,5,29.5,102.5,Extreme
1,0,0,1,0,0,6,28.7,103.6,Very High
1,0,0,1,0,0,7,35.4,103.4,Very High
1,0,0,1,0,0,6,34.2,105.7,Extreme
1,0,0,1,0,0,6,26.6,103,Medium
1,0,1,0,0,0,7,1.1,-77.6,Medium
1,0,1,0,0,0,7,1.2,-77.3,Medium
1,0,0,1,0,0,7,35.259,115.184,Extreme
1,0,0,1,0,0,6,23.9,102.3,Extreme
1,0,0,1,0,0,6,40.2,122,Extreme
1,0,0,1,0,0,6,47,127.2,Extreme
1,0,0,1,0,0,6,31.7,102.3,Medium
1,0,0,0,1,0,6,41.7,20.4,High
1,0,0,1,0,0,7,23.1,100.3,Very High
1,0,0,1,0,0,6,39.5,119,Medium
1,0,0,1,0,0,7,29.5,100.5,Extreme
1,0,0,1,0,0,7,26.4,99.7,Extreme
1,0,0,1,0,0,7,42,84,Medium
1,0,0,1,0,0,6,26.7,100,Medium
1,0,0,1,0,0,7,30.648,91.601,Very High
1,0,0,1,0,0,6,22.9,99.7,Very High
1,0,1,0,0,0,6,10.3,-83.5,Medium
1,0,1,0,0,0,6,10,-84.5,Low
1,0,1,0,0,0,6,38.2151667,-122.3123333,Low
1,0,1,0,0,0,5,-13.843,-71.695,Low
1,0,0,1,0,0,7,40.2893,25.3889,Low
1,1,0,0,0,0,5,-26.9899,26.7048,Low
1,0,0,1,0,0,7,38.2107,72.7797,Low
1,1,0,0,0,0,6,-2.091,28.952,Low
1,0,0,1,0,0,7,-8.3381,124.8754,Low
1,0,0,1,0,0,6,22.938,120.6,Extreme
1,0,0,0,0,1,8,-10.676,161.33,Extreme
1,0,1,0,0,0,5,-15.64,-71.68,Low
1,0,1,0,0,0,6,-15.321,-70.823,Low
1,0,0,1,0,0,5,38.883,70.626,Low
1,1,0,0,0,0,6,1.036,31.618,Medium
1,1,0,0,0,0,6,-1.036,31.618,Low
1,0,1,0,0,0,5,35.991,-96.803,Low
1,0,0,1,0,0,6,43.823,86.345,Low
1,0,0,1,0,0,5,26.077,99.539,Low
1,0,0,1,0,0,7,33.193,103.855,Medium
1,0,0,1,0,0,5,33.193,103.855,Medium
1,0,0,1,0,0,5,33.193,103.855,Low
1,0,0,1,0,0,6,29.833,94.978,Low
1,0,0,1,0,0,5,45.279,124.557,Low
1,0,0,1,0,0,5,24.332,102.941,Low
1,0,0,0,1,0,5,40.501,20.722,Low
1,0,0,0,1,0,6,41.381,19.454,Low
1,0,1,0,0,0,7,-30.074,-71.423,Low
1,0,0,1,0,0,5,29.498,104.632,Low
1,0,0,1,0,0,6,28.405,104.957,Medium
1,0,0,1,0,0,5,29.573,105.064,Low
1,0,1,0,0,0,8,-5.812,-75.27,Low
1,0,1,0,0,0,8,-2.199,-77.023,Low
1,0,0,1,0,0,7,35.2,58.2,Extreme
1,0,0,1,0,0,6,32.2,35.3,Medium
1,0,0,0,1,0,6,37.75,27,Low
1,0,0,1,0,0,8,34,132,Medium
1,0,0,1,0,0,7,35.4,136.3,High
1,0,0,1,0,0,7,30,68,Extreme
1,0,0,0,1,0,7,38.9,-8.8,Medium
1,0,0,1,0,0,7,32.23,57.03,Extreme
1,0,0,1,0,0,8,28,130,Medium
1,0,0,1,0,0,8,43.5,77.5,Extreme
1,0,1,0,0,0,8,17.5,-102.5,High
1,0,0,1,0,0,7,38.2,72.8,Very High
1,0,0,1,0,0,8,5.354,126.121,Extreme
1,0,0,0,1,0,6,38.8,20.6,Medium
1,0,0,0,1,0,5,37.7,15.2,Extreme
1,0,1,0,0,0,5,-15.2,-73.2,High
1,0,1,0,0,0,8,19.26,-96.97,Extreme
1,0,0,1,0,0,8,32.7,130.3,Medium
1,0,0,1,0,0,6,36.617,57.046,Extreme
1,0,0,1,0,0,7,29.196,56.833,Extreme
1,0,0,1,0,0,7,-7.3,109.8,Very High
1,0,0,1,0,0,7,9.782,123.064,Medium
1,0,0,1,0,0,6,34.6,58.1,Extreme
1,0,0,1,0,0,7,35.423,135.007,Extreme
1,0,0,0,1,0,6,43.667,13.267,Medium
1,0,0,1,0,0,6,17.4,95.5,High
1,0,1,0,0,0,6,12.1,-86.2,Extreme
1,0,0,1,0,0,6,38.4,68.5,Extreme
1,0,0,0,1,0,7,40.5,23.9,Extreme
1,0,0,1,0,0,7,-3.57,128.35,Extreme
1,0,1,0,0,0,8,19.5,-104.25,Extreme
1,0,1,0,0,0,7,19,-104.5,Extreme
1,0,0,1,0,0,5,36.6,53.4,Extreme
1,0,0,0,1,0,5,42,14.2,Low
1,0,0,1,0,0,6,36.3,53.3,Very High
1,0,0,1,0,0,6,36.3,53.5,Extreme
1,0,0,1,0,0,8,4.5,126.5,Extreme
1,0,0,1,0,0,6,33,60,Medium
1,0,1,0,0,0,6,13.2,-88.7,Extreme
1,0,0,1,0,0,8,14.575,121.68,Low
1,0,1,0,0,0,8,18.8,-97.5,High
1,0,0,1,0,0,7,39.945,139.682,Medium
1,0,1,0,0,0,7,-12.5,-72,High
1,0,0,1,0,0,6,33.482,58.785,Extreme
1,0,1,0,0,0,8,-14.819,-74.708,Medium
1,0,0,1,0,0,5,36.8,54.5,Medium
1,0,0,1,0,0,5,35.2,52.1,Medium
1,0,0,0,1,0,8,36.728,21.897,Low
1,0,0,0,1,0,7,38.532,20.425,Low
1,0,0,1,0,0,7,-6,113,Medium
1,0,0,1,0,0,7,27.3,53.2,Medium
1,0,0,0,0,1,7,-9.3,147.1,Extreme
1,0,0,1,0,0,7,41.831,143.525,Extreme
1,0,0,1,0,0,7,28.5,52.3,Medium
1,0,0,0,1,0,7,39.8,22.1,Medium
1,0,0,0,1,0,7,39.4,23.1,Low
1,0,0,1,0,0,7,30.5,67,Medium
1,0,0,1,0,0,7,30.5,67,Low
1,0,1,0,0,0,8,15.022,-93.899,Very High
1,0,1,0,0,0,7,18.55,-98.489,Extreme
1,0,0,0,1,0,6,38.915,26.371,Low
1,0,0,1,0,0,6,13.77,120.935,Low
1,0,0,0,1,0,7,36.925,27.414,Low
1,0,0,0,1,0,5,42.601,27.414,Medium
1,0,1,0,0,0,8,42.601,27.414,Medium
1,0,0,1,0,0,7,-7.492,27.414,Low
1,0,0,1,0,0,6,37.772,57.204,Low
1,0,0,1,0,0,7,34.911,45.959,Extreme
1,0,0,1,0,0,5,35.649,50.962,Low
1,0,0,1,0,0,7,34.911,45.959,Low
1,0,0,0,1,0,4,34.911,45.959,Low
1,0,0,1,0,0,6,34.911,45.959,Low
1,0,0,1,0,0,5,36.065,129.27,Low
1,0,0,1,0,0,7,9.907,125.452,Low
1,0,0,1,0,0,7,11.111,124.619,Low
0,0,0,1,0,0,8,-178,119.84,Extreme
1,0,0,1,0,0,7,-178,119.84,High
1,0,0,0,0,1,8,-6.149,142.766,Extreme
1,0,0,1,0,0,7,-8.287,116.452,Extreme
1,0,1,0,0,0,6,20.034,-73.013,Medium
1,0,0,1,0,0,6,-7.196,105.918,Low
1,0,0,1,0,0,6,-8.274,116.491,Medium
1,0,0,1,0,0,7,-8.325,116.577,Low
1,0,0,1,0,0,6,34.645,46.179,Low
1,0,0,1,0,0,6,34.663,46.277,Low
1,0,0,1,0,0,6,34.304,45.74,Low
1,0,0,1,0,0,6,34.826,135.64,Low
1,0,1,0,0,0,7,16.646,-97.653,Low
1,0,1,0,0,0,7,-15.759,74.71,Low
1,0,0,0,0,1,7,-6.307,142.62,Medium
1,0,0,0,0,1,7,-6.294,142.607,Medium
1,0,1,0,0,0,6,13.095,-88.099,Medium
1,0,0,1,0,0,6,38.637,139.48,Medium
1,0,1,0,0,0,7,13.243,-89.272,Low
1,0,0,1,0,0,7,-0.586,128.034,Low
1,0,0,1,0,0,5,-1.301,101.601,Low
1,0,0,1,0,0,6,-8.418,116.52,Low
1,0,0,1,0,0,7,-7.282,104.791,Low
1,0,0,1,0,0,7,-3.45,128.347,High
1,0,0,1,0,0,6,31.775,49.542,Low
1,0,0,1,0,0,6,33.106,73.766,High
1,0,1,0,0,0,8,-5.812,-75.27,Low
1,0,0,1,0,0,6,14.99,120.35,Medium
1,0,0,1,0,0,6,9.32,125.99,Medium
1,0,0,1,0,0,6,20.807,121.986,Low
1,0,0,1,0,0,6,6.714,125.009,Low
1,0,0,0,0,1,8,-4.051,152.6,Low
1,0,0,1,0,0,6,40.3,43.1,Extreme
1,0,0,1,0,0,6,39.1,42.4,Extreme
1,0,0,1,0,0,6,40.9,42.7,Extreme
1,0,0,1,0,0,6,23.5,120.5,Low
1,0,0,1,0,0,6,23.5,120.3,Extreme
1,0,0,1,0,0,7,23.4,120.4,Medium
1,0,0,1,0,0,7,25,121.5,Low
1,0,0,1,0,0,8,25.5,122.5,Very High
1,0,0,1,0,0,7,37.82,30.27,Extreme
1,0,0,1,0,0,7,23.7,120.9,Extreme
1,0,0,1,0,0,6,24,121,Low
1,0,0,1,0,0,6,23.9,120.9,Very High
1,0,0,1,0,0,8,24.5,122,Low
1,0,0,1,0,0,5,39.7,42.8,High
1,0,0,1,0,0,7,39.897,41.891,Very High
1,0,0,1,0,0,6,41.2,42.8,Extreme
1,0,0,1,0,0,6,38,30.5,Low
1,0,1,0,0,0,6,34.3,-119.8,Medium
1,0,0,1,0,0,6,23.261,120.277,Low
1,0,0,1,0,0,6,23.2,120.6,Low
1,0,0,1,0,0,6,37.919,40.211,Very High
1,0,0,1,0,0,6,37.919,40.211,Medium
1,0,0,1,0,0,6,39.3,40.6,Extreme
1,0,0,1,0,0,7,22.3,120.8,Low
1,0,0,1,0,0,6,41.7,43.8,Medium
1,0,0,1,0,0,6,39.5,43.3,Extreme
1,0,0,1,0,0,6,39.7,39.4,Medium
1,0,0,1,0,0,7,23.304,120.393,Extreme
1,0,0,1,0,0,6,39.2,28.2,Medium
1,0,0,1,0,0,6,40.3,34.6,Medium
1,0,0,1,0,0,7,40.8,30.5,Extreme
1,0,0,1,0,0,6,40.6,30.5,Extreme
1,0,0,1,0,0,6,40,40,Extreme
1,0,0,0,1,0,6,44.3,17,Medium
1,0,0,1,0,0,6,38.9,29.3,Medium
1,0,0,1,0,0,6,37.4,35.8,Extreme
1,0,0,1,0,0,6,38.5,43.3,Extreme
1,0,0,1,0,0,6,38.2,31.8,Medium
1,0,0,1,0,0,7,26.19,121.086,Very High
1,0,0,1,0,0,7,40,40,Medium
1,0,0,1,0,0,7,23.8,121.7,Very High
1,0,0,1,0,0,8,22.9,121.5,Medium
1,0,0,1,0,0,8,39.8,39.5,Very High
1,0,0,1,0,0,8,41.4,26.3,High
0,0,1,0,0,0,8,1.5,-79.5,Extreme
1,0,0,1,0,0,7,22.078,121.105,Medium
1,0,0,1,0,0,6,27.861,54.528,Very High
1,0,0,1,0,0,7,36,136.7,Low
1,0,0,1,0,0,7,24.411,122.094,Medium
1,0,0,0,1,0,6,37.7,21.8,High
1,0,0,1,0,0,5,37.6,47.1,Medium
1,0,0,1,0,0,6,28.7,78.9,Medium
1,0,0,1,0,0,6,39.1,41.6,Low
1,0,0,1,0,0,5,38.9,41.3,Medium
1,0,0,1,0,0,7,5.121,96.286,Medium
1,0,0,1,0,0,6,30.2,104.1,Medium
1,0,1,0,0,0,7,6.747,-73.032,Medium
1,1,0,0,0,0,5,35.5,-0.1,Low
1,0,0,1,0,0,6,39.5,40.4,Very High
1,0,0,1,0,0,7,34,58.2,Extreme
1,0,1,0,0,0,7,16.519,-97.739,Medium
1,1,0,0,0,0,7,27.575,33.895,Low
1,0,0,0,1,0,8,36.033,-10.613,Low
1,1,0,0,0,0,8,36.033,-10.613,Medium
1,0,1,0,0,0,5,-9.9,-75.6,Medium
1,0,0,1,0,0,6,39.1,28.7,Medium
1,0,0,1,0,0,5,-7.2,109.1,Low
1,0,0,1,0,0,6,36.278,69.681,Medium
1,0,0,0,1,0,4,43.8,13.3,Low
1,0,0,1,0,0,8,43.233,145.785,Low
1,0,0,1,0,0,7,31.398,100.581,Low
1,0,1,0,0,0,7,7.747,-77.688,Medium
1,0,1,0,0,0,6,-12.299,-76.352,Low
1,0,0,0,1,0,6,46.302,13.197,Medium
1,0,0,0,0,1,8,-9.965,160.731,Medium
1,0,0,1,0,0,6,41.145,108.129,Medium
1,0,0,1,0,0,5,39.672,28.66,Medium
1,0,1,0,0,0,4,17.25,-93.21,Low
1,0,0,1,0,0,7,17.25,-93.21,Low
1,0,0,1,0,0,6,24.136,121.658,Very High
1,0,0,1,0,0,6,40.89,28.173,Low
1,0,1,0,0,0,7,35.77,-117.599,Low
1,0,0,0,1,0,6,41.511,19.522,Very High
1,0,0,1,0,0,5,29.573,105.064,Low
1,0,0,0,1,0,5,29.573,105.064,Low
1,0,0,1,0,0,6,37.808,47.558,Low
1,0,0,1,0,0,7,6.754,124.985,Low
1,0,0,1,0,0,7,6.905,125.187,Medium
1,0,0,1,0,0,7,6.708,125.188,Medium
1,0,0,1,0,0,6,-2.976,118.901,Very High
1,0,1,0,0,0,5,17.937,-66.727,Very High
1,0,1,0,0,0,6,17.935,-66.883,Low
1,0,0,1,0,0,5,27.296,103.281,Low
1,1,0,0,0,0,5,27.296,103.281,Low
1,0,0,0,1,0,7,37.913,26.779,Low
1,0,0,0,1,0,5,45.897,15.966,Low
1,0,0,0,1,0,6,45.422,16.255,Low
1,0,0,1,0,0,6,2.911,128.248,Low
1,0,0,1,0,0,6,38.543,44.447,Low
1,0,0,1,0,0,6,38.543,44.447,Low
1,0,0,1,0,0,7,37.745,141.749,Low
1,0,1,0,0,0,7,15.916,-95.953,Low
1,0,0,1,0,0,7,12.021,124.123,Low
1,0,0,1,0,0,7,38.39,44.367,High
1,0,0,1,0,0,6,38.543,44.447,Low
1,0,0,1,0,0,6,39.421,40.697,Low
1,0,0,1,0,0,5,38.558,44.023,Low
1,0,0,1,0,0,7,37.913,26.779,Extreme
1,0,1,0,0,0,6,34.1,-119,Extreme
1,0,1,0,0,0,7,19.936,-155.098,Extreme
1,0,1,0,0,0,6,42.06,-122.55,Extreme
1,0,0,0,1,0,7,37.8420776,-6.12735394,Medium
1,0,0,1,0,0,5,29.79160363,115.5297915,Medium
1,0,0,0,1,0,6,43.85941314,14.40172077,Medium
1,0,0,1,0,0,7,30.56527527,130.2394257,Medium
1,1,0,0,0,0,6,0.712207923,31.35387429,Medium
1,0,0,1,0,0,5,26.17306583,103.4631004,Medium
1,0,0,0,0,0,6,36.23481152,8.914919225,Medium
1,1,0,0,0,0,6,36.74205244,3.056384878,Medium
1,0,1,0,0,0,6,11.84271556,-86.36777896,Medium
1,0,0,1,0,0,6,33.81986556,59.22063311,Medium
1,0,1,0,0,0,6,-6.12163442,-77.71522695,Medium
1,0,0,1,0,0,5,40.27233629,112.1403256,Medium
1,0,0,1,0,0,7,35.67893696,136.2851529,Medium
1,0,0,1,0,0,5,33.89453115,70.52212852,Medium
1,0,0,1,0,0,7,39.70780788,27.06868287,Medium
1,0,0,1,0,0,7,28.32000494,83.61970864,Medium
1,0,0,0,1,0,5,42.90290592,13.11324382,Medium
1,0,0,0,0,0,7,-15.02782939,-74.43549825,Medium
1,0,0,1,0,0,6,42.0785173,83.69764333,Medium
1,0,0,1,0,0,5,35.56795917,52.18013985,Medium
1,0,1,0,0,0,6,13.87186929,-75.35758868,Medium
1,0,0,1,0,0,7,21.70801953,99.32226722,Medium
1,0,0,0,0,0,7,41.63592575,20.8008277,Medium
1,0,0,1,0,0,7,-2.179194287,117.1282672,Medium
1,0,0,1,0,0,5,39.31647504,28.64243817,Medium
1,0,0,1,0,0,5,38.02690476,40.33078418,Medium
1,0,0,1,0,0,7,0.03550551,120.2012091,Medium
1,0,0,0,0,0,8,-4.620674547,-155.6256796,Medium
1,0,0,1,0,0,5,36.75835106,54.63685057,Medium
1,0,0,1,0,0,6,33.14028502,104.3167832,Medium
1,0,0,0,0,1,5,-32.00831173,151.2950882,Medium
1,0,0,1,0,0,6,41.04785205,80.75385062,Medium
1,0,0,1,0,0,6,27.44951387,55.67688728,Medium
1,0,0,1,0,0,6,4.582538366,120.7894385,Medium
1,0,0,0,1,0,6,43.79872596,11.76191325,Medium
1,0,0,1,0,0,6,38.5366003,41.24204953,Medium
1,0,0,1,0,0,6,20.79452544,99.78584695,Medium
1,0,0,0,1,0,6,44.50972123,17.42417961,Medium
1,0,0,1,0,0,6,21.72398886,99.47333546,Medium
1,0,0,0,1,0,5,44.46781088,22.38755974,Medium
1,0,0,1,0,0,5,38.43132064,40.77972291,Medium
1,0,0,0,0,0,5,32.21736868,117.358886,Medium
1,0,0,0,1,0,6,43.26168811,13.61339275,Medium
1,0,0,0,0,0,8,40.79582681,144.0953144,Medium
1,0,0,1,0,0,7,-0.422407048,119.0191775,Medium
1,0,0,1,0,0,6,26.8503339,55.83753404,Medium
1,0,1,0,0,0,6,16.7747154,-93.50419545,Medium
1,0,0,1,0,0,6,38.37612457,28.9074989,Medium
1,0,0,1,0,0,5,35.08227075,51.236463,Medium
1,0,0,0,0,0,7,19.60999112,99.51933092,Medium
1,0,0,0,1,0,6,38.36667587,22.19686077,Medium
0,0,0,0,0,0,5,42.50765589,56.19294878,Medium
1,0,0,1,0,0,6,33.54163482,59.424513,Medium
1,0,0,1,0,0,6,34.90508084,73.48205313,Medium
1,0,1,0,0,0,5,-11.65770131,-74.80321152,Medium
1,0,0,0,1,0,6,43.35072208,21.58392859,Medium
1,0,0,1,0,0,5,-7.863339334,114.6664184,Medium
1,0,0,0,0,0,7,36.08775761,-10.38365182,Medium
1,0,0,0,0,0,6,19.96723285,77.33191787,Medium
1,0,0,0,0,1,8,-15.36375962,166.9866392,Medium
1,0,0,1,0,0,7,21.57715101,99.38632015,Medium
1,0,0,0,0,0,7,21.33910541,74.52773,Medium
1,0,0,1,0,0,5,35.43184931,74.53908791,Medium
1,0,0,0,0,0,6,10.43846746,-0.146799657,Medium
1,0,0,0,0,1,7,-5.326317711,144.7013257,Medium
1,0,0,1,0,0,6,34.97798666,103.44308,Medium
1,0,0,1,0,0,7,7.702002928,125.5402958,Medium
1,0,0,1,0,0,7,28.08717125,85.18473068,Medium
1,0,0,1,0,0,7,28.36836744,84.04517005,Medium
1,0,0,1,0,0,6,9.202108113,125.953802,Medium
1,0,0,1,0,0,6,1.066130143,121.0994298,Medium
1,0,0,0,0,0,6,37.72920424,-2.564625617,Medium
1,0,0,0,1,0,5,43.1003222,12.8170955,Medium
1,0,0,1,0,0,7,33.12940009,131.0829681,Medium
1,0,1,0,0,0,6,17.62125444,-95.80766421,Medium
1,0,1,0,0,0,6,41.00561247,-114.2710254,Medium
1,0,1,0,0,0,7,-4.409571761,-79.70511616,Medium
1,0,1,0,0,0,7,-15.82382584,-74.51403264,Medium
0,0,0,1,0,0,7,35.25715646,139.2515714,Medium
1,0,0,1,0,0,6,34.80344169,73.27575743,Medium
1,0,0,0,1,0,6,44.27421867,16.84795938,Medium
1,0,0,1,0,0,6,37.931,28.574,Medium
1,0,0,1,0,0,6,39.91109736,39.82219472,Medium
1,0,0,1,0,0,5,24.11651582,98.42866608,Medium
1,0,0,1,0,0,6,33.94807098,71.39187976,Medium
1,0,0,0,1,0,5,43.99335598,11.90704036,Medium
1,0,1,0,0,0,7,-16.12888032,-73.53543789,Medium
1,0,0,1,0,0,7,-2.911745122,100.7413948,Medium
1,0,0,1,0,0,5,39.6705037,116.780415,Medium
1,0,0,1,0,0,5,-8.398931152,116.8558592,Medium
1,0,0,1,0,0,7,17.29367424,121.1557954,Medium
1,0,0,1,0,0,5,36.79318112,53.08488224,Medium
1,0,0,1,0,0,5,38.50271824,41.24201087,Medium
1,0,0,0,0,0,5,8.382729589,95.62607651,Medium
1,0,0,1,0,0,5,33.88269481,70.54030784,Medium
1,0,1,0,0,0,7,-1.479076461,-79.08022687,Medium
1,0,0,1,0,0,5,-7.527121387,114.1459834,Medium
0,0,0,0,0,0,6,45.15634969,50.2629846,Medium
1,0,0,0,1,0,6,40.5578377,19.67922787,Medium
1,1,0,0,0,0,6,4.988871117,31.84199293,Medium
1,0,1,0,0,0,6,-13.06006043,-75.026962,Medium
1,0,0,0,1,0,5,43.65366481,13.2519946,Medium
1,0,0,0,0,0,7,41.54434222,143.6268937,Medium
1,0,0,1,0,0,6,26.98206907,100,Medium
0,0,0,1,0,0,7,39.21127042,139.4017441,Medium
